spectrum,VDISP,VDISP_ERR,Z,Z_ERR,ZWARNING,SPECTROFLUX_U,SPECTROFLUX_G,SPECTROFLUX_R,SPECTROFLUX_I,SPECTROFLUX_Z,SPECTROFLUX_IVAR_U,SPECTROFLUX_IVAR_G,SPECTROFLUX_IVAR_R,SPECTROFLUX_IVAR_I,SPECTROFLUX_IVAR_Z,SPECTROSYNFLUX_U,SPECTROSYNFLUX_G,SPECTROSYNFLUX_R,SPECTROSYNFLUX_I,SPECTROSYNFLUX_Z,SPECTROSYNFLUX_IVAR_U,SPECTROSYNFLUX_IVAR_G,SPECTROSYNFLUX_IVAR_R,SPECTROSYNFLUX_IVAR_I,SPECTROSYNFLUX_IVAR_Z,object_id
"{'flux': array([ 6.5854692,  3.9006014,  3.6686957, ..., 22.509588 , 22.509588 ,
       22.509588 ], dtype=float32), 'ivar': array([0.09047326, 0.09627609, 0.09648715, ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([1.0359011, 1.0356904, 1.0354804, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False, False, ...,  True,  True,  True])}",98.42946,7.532624,0.043546863,1.5579133e-05,False,10.275616,32.004898,74.288445,114.81867,156.96901,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,11.190331,32.102627,73.836685,114.95593,156.44133,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462871885789554688'
"{'flux': array([13.172164, 13.169795, 10.643773, ..., 22.631224, 22.631224,
       22.631224], dtype=float32), 'ivar': array([0.        , 0.09223332, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0357767, 1.0355663, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",128.24805,7.6040826,0.06490838,1.08197455e-05,False,17.52509,43.05177,84.6525,124.344536,157.38101,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,16.489443,43.01988,84.429344,124.57357,157.11488,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462872985301182464'
"{'flux': array([23.218882, 23.214733, 21.287012, ..., 21.682873, 21.682873,
       21.682873], dtype=float32), 'ivar': array([0.        , 0.06428628, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0357984, 1.0355895, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",0.0,0.0,-0.00014834733,8.206818e-06,False,20.923946,64.99416,119.94027,149.25412,167.12636,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,21.912323,64.42462,120.45507,148.44382,167.02237,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462873535056996352'
"{'flux': array([ 6.727543 ,  6.7263436,  4.537679 , ..., 17.577684 , 17.577684 ,
       17.577684 ], dtype=float32), 'ivar': array([0.        , 0.09109705, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0358266, 1.035617 , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",232.26215,9.899059,0.15358715,2.5125879e-05,False,6.925061,20.841398,63.46077,99.17548,135.23976,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,6.776538,20.834652,63.20644,99.36926,134.03583,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462873809934903296'
"{'flux': array([ 5.0244246, 13.138003 ,  9.314521 , ...,  0.7173806,  0.7173806,
        0.7173806], dtype=float32), 'ivar': array([0.10838742, 0.09117264, 0.09585299, ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([1.0084573, 1.008271 , 1.0080873, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([False, False, False, ...,  True,  True,  True])}",0.0,0.0,0.6635972,7.5525095e-05,False,9.932468,12.345377,14.231547,17.26505,19.93641,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,9.623877,12.142121,14.482907,17.089235,19.926867,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462888103586064384'
"{'flux': array([-3.0372455, -3.0367517,  2.55484  , ..., 10.363778 , 10.363778 ,
       10.363778 ], dtype=float32), 'ivar': array([0.        , 0.09289462, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0082264, 1.008041 , ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",241.84154,17.615154,0.1981237,4.4619635e-05,False,1.9638839,9.351886,34.503624,58.331577,81.57299,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,2.340507,9.289499,34.47918,58.352657,81.74157,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462888378463971328'
"{'flux': array([10.21627  , 10.2146435,  5.8768334, ...,  3.8885033,  3.8885033,
        3.8885033], dtype=float32), 'ivar': array([0.        , 0.09419252, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0081937, 1.0080099, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,108.86621,0.12730509,5.805543e-06,False,6.0119395,10.975929,17.057556,22.909992,25.660547,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,3.9646,10.972239,16.95311,22.824263,25.147314,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462888653341878272'
"{'flux': array([1.2513685, 1.2511653, 5.226818 , ..., 7.352708 , 7.352708 ,
       7.352708 ], dtype=float32), 'ivar': array([0.        , 0.07830029, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.008175 , 1.0079896, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",106.78484,17.662313,0.15457234,7.687397e-06,False,6.7677674,14.463757,29.803137,43.837093,53.709995,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,6.371628,14.443733,29.334833,43.88755,53.33263,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462888928219785216'
"{'flux': array([9.884344 , 9.882737 , 5.089124 , ..., 1.2947998, 1.2947998,
       1.2947998], dtype=float32), 'ivar': array([0.      , 0.087084, 0.      , ..., 0.      , 0.      , 0.      ],
      dtype=float32), 'lsf_sigma': array([0.       , 1.0081434, 1.0079575, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",40.96792,29.287628,0.03903986,1.30572525e-05,False,3.9080427,7.196035,10.793972,13.628594,17.252562,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,4.1048923,7.1079135,10.6981735,13.727722,16.823093,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462889203097692160'
"{'flux': array([-0.2834428 , -0.28339818,  2.2147162 , ..., 10.484058  ,
       10.484058  , 10.484058  ], dtype=float32), 'ivar': array([0.        , 0.08667105, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0080812, 1.0078958, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",164.00824,15.30015,0.15512301,3.985794e-05,False,2.888074,9.814836,30.193142,47.231144,64.70624,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,2.844317,9.819009,30.007359,47.258526,63.937622,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462889752853506048'
"{'flux': array([133.62796 , 133.60599 , 129.46925 , ...,  95.027695,  95.027695,
        95.027695], dtype=float32), 'ivar': array([0.        , 0.02576451, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0080417, 1.0078576, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",0.0,0.0,0.00012658977,8.6038035e-06,False,169.60216,358.83118,554.25165,643.49225,690.7988,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,141.68597,359.47916,552.7162,644.82227,681.0054,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462890027731412992'
"{'flux': array([ 7.2793937,  7.27822  ,  8.985771 , ..., 22.549671 , 22.549671 ,
       22.549671 ], dtype=float32), 'ivar': array([0.        , 0.08824082, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0080118, 1.0078259, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",190.66449,9.941772,0.14888357,2.4167872e-05,False,6.987852,24.488335,70.579475,110.33027,149.75594,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,6.7148843,24.411005,70.32919,110.521965,148.53055,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462890302609319936'
"{'flux': array([ 7.506307,  7.505072,  5.051747, ..., 14.332344, 14.332344,
       14.332344], dtype=float32), 'ivar': array([0.        , 0.09649693, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0079799, 1.0077966, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",186.84956,11.608613,0.15491532,3.178779e-05,False,4.646668,14.456683,43.990074,70.6599,98.93145,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,4.4589014,14.418007,43.922806,70.876114,97.942116,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462890577487226880'
"{'flux': array([4.425552 , 4.4248347, 2.1674068, ..., 5.1446366, 5.1446366,
       5.1446366], dtype=float32), 'ivar': array([0.        , 0.05920622, 0.        , ..., 0.        , 0.        ,
       0.        ], dtype=float32), 'lsf_sigma': array([0.       , 1.0079299, 1.0077572, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True, False,  True, ...,  True,  True,  True])}",239.71394,36.12189,0.15601543,5.264469e-05,False,2.089175,5.546186,15.658891,25.708103,37.85467,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,2.0903747,5.4958887,15.499786,25.943497,37.640636,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462890852365133824'
"{'flux': array([ 3.6664283,  3.6658192,  3.665211 , ..., 17.317013 , 17.317013 ,
       17.317013 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0076493, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",156.6122,11.135168,0.15459757,1.7554898e-05,False,9.7939825,25.029266,60.019028,93.50339,122.597305,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,10.603966,24.791018,60.028255,93.34003,121.87304,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462891676998854656'
"{'flux': array([ 2.1485744,  2.14822  ,  2.1478662, ..., 14.748549 , 14.748549 ,
       14.748549 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0075805, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",183.94464,10.668445,0.15743011,2.8783334e-05,False,5.8617387,17.014961,51.379883,79.85487,109.35988,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,5.459083,16.99972,51.13071,80.29525,108.12763,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462892226754668544'
"{'flux': array([ 5.570298 ,  5.5693784,  5.56846  , ..., 19.14671  , 19.14671  ,
       19.14671  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0075096, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",222.12994,11.470713,0.15474306,2.9295656e-05,False,5.4689703,17.653017,53.677647,84.46617,115.814705,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,5.8305264,17.656855,53.533066,84.45835,114.51781,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462892776510482432'
"{'flux': array([5.6443143, 5.6433406, 5.6423683, ..., 6.68105  , 6.68105  ,
       6.68105  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0074786, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",46.676216,18.743923,0.020078722,8.472791e-06,False,16.236168,25.216486,37.480186,46.42122,54.58432,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,16.997469,25.16137,37.348946,46.477386,54.42583,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462893051388389376'
"{'flux': array([4.3522906, 4.3515344, 4.3507786, ..., 9.361955 , 9.361955 ,
       9.361955 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0074288, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",112.43061,12.671802,0.13779263,3.725806e-05,False,3.3282669,10.606344,27.888498,41.920208,57.0418,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,2.9704084,10.593493,27.604784,42.007156,56.82875,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462893326266296320'
"{'flux': array([ 7.1934   ,  7.19227  ,  7.1911416, ..., 30.93049  , 30.93049  ,
       30.93049  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",206.98712,7.9949546,0.10588097,2.0439918e-05,False,11.1747675,43.940193,118.86625,178.431,241.36092,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,10.447365,43.9386,118.52817,178.97575,240.53178,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462899373580249088'
"{'flux': array([ 6.0336876,  6.032723 ,  6.0317597, ..., 29.529608 , 29.529608 ,
       29.529608 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",72.44051,6.9573274,0.023158252,1.703141e-05,False,11.970914,38.105373,96.61323,153.8487,212.70625,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,10.127755,38.46065,95.57195,153.97687,212.97258,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462899648458156032'
"{'flux': array([0.58632225, 0.58622646, 0.58613086, ..., 6.3374524 , 6.3374524 ,
       6.3374524 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",20.68293,39.5756,0.15490678,8.75138e-06,False,6.285168,11.530091,21.224548,31.351957,37.523388,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,6.542833,11.504855,21.040272,31.125732,36.661194,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462901022847690752'
"{'flux': array([ 1.6622673,  1.6620102,  1.6617535, ..., 26.504278 , 26.504278 ,
       26.504278 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",168.18971,9.251105,0.071043454,2.1276595e-05,False,9.248922,39.492535,100.27211,150.61775,200.08272,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,8.390877,39.52661,99.641525,150.78856,200.16658,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462901572603504640'
"{'flux': array([7.0520015, 7.050831 , 7.049662 , ..., 3.1537726, 3.1537726,
       3.1537726], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",51.23209,20.53308,0.1851793,8.9251935e-06,False,6.1656094,10.602531,20.664572,29.323507,34.57965,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,5.5339813,10.643755,20.333302,29.226368,34.243366,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462902122359318528'
"{'flux': array([0.3943931 , 0.39433235, 0.39427167, ..., 4.3549747 , 4.3549747 ,
       4.3549747 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7896580e+03,  3.7905305e+03,  3.7914033e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",101.190956,19.005579,0.1804352,3.1176012e-05,False,2.775571,7.322226,20.754366,32.386383,42.665905,0.9964863,5.256684,2.2860131,1.1454041,0.48073253,2.6269007,7.279085,20.548365,32.262253,42.15883,3.5592263,5.1594167,2.4163275,1.190896,0.58247447,b'    462902946993039360'
